id_empresa,nombre_empresa,id_empresa_bandera,direccion,localidad,provincia,region,latitud,longitud
8572,AXION ENERGY ARGENTINA SA,26,MORENO 3151,MAR DEL PLATA,BUENOS AIRES,Pampeana,-37.999086,-57.553949
8573,AXION ENERGY ARGENTINA SA,26,AV. CONSTITUCIÓN 4703,MAR DEL PLATA,BUENOS AIRES,Pampeana,-37.96682,-57.55063
8574,AXION ENERGY ARGENTINA SA,26,AV. COLON 5002 (AV JARA),MAR DEL PLATA,BUENOS AIRES,Pampeana,-37.9913,-57.5747
8575,AXION ENERGY ARGENTINA SA,26,AV. GARAY 1302,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.62715,-58.38458
8576,AXION ENERGY ARGENTINA SA,26,AV. LIBERTADOR 7112,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.547108,-58.457442
8577,AXION ENERGY ARGENTINA SA,26,AV. RIVADAVIA 3199,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.61029,-58.41152
8578,AXION ENERGY ARGENTINA SA,26,LAS HERAS 2499,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.585982,-58.398697
8579,AXION ENERGY ARGENTINA SA,26,TRIUNVIRATO 5878,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.563836,-58.496603
8580,AXION ENERGY ARGENTINA SA,26,AV. RIVADAVIA 8201/31,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.63288,-58.47931
8581,AXION ENERGY ARGENTINA SA,26,J.B. JUSTO 8005/L. DE VEGA,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.63214,-58.5015
8582,AXION ENERGY ARGENTINA SA,26,SAN MARTÍN 1521,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.606209,-58.450831
8583,AXION ENERGY ARGENTINA SA,26,BEIRÓ 5501,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.615767,-58.527724
8584,AXION ENERGY ARGENTINA SA,26,AV. CONGRESO 4801,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.567834,-58.486913
8585,AXION ENERGY ARGENTINA SA,26,AV. GAONA 2373/99/TRELLES,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.61422,-58.46062
8586,AXION ENERGY ARGENTINA SA,26,AV. MOSCONI 2500,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.583515,-58.4973
8587,AXION ENERGY ARGENTINA SA,26,AV. LA PLATA 575,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.621937,-58.428066
8588,AXION ENERGY ARGENTINA SA,26,AV. GRAL. PAZ 11200,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.64653,-58.52882
8589,AXION ENERGY ARGENTINA SA,26,CÓRDOBA 2790 (ESQ. O. LAGOS),ROSARIO,SANTA FE,Centro,-32.942095,-60.661196
8590,AXION ENERGY ARGENTINA SA,26,AV. GRAL. PAZ 525,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.64493,-58.52956
8591,AXION ENERGY ARGENTINA SA,26,BVD.OROÑO 6190,ROSARIO,SANTA FE,Centro,-33.00897,-60.66501
8592,AXION ENERGY ARGENTINA SA,26,JUJUY 164/196,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.61214,-58.40535
8593,AXION ENERGY ARGENTINA SA,26,AV. MONROE 3078,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.562204,-58.466072
8594,AXION ENERGY ARGENTINA SA,26,LIBERTADOR 2589,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.578666,-58.406559
8595,AXION ENERGY ARGENTINA SA,26,AV.CORDOBA 5653 ESQ. BONPLAND,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.586741,-58.441015
8596,AXION ENERGY ARGENTINA SA,26,AV. CRUZ 1501,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.64796,-58.42886
8597,AXION ENERGY ARGENTINA SA,26,AV.GRAL MITRE 880/92,QUILMES,BUENOS AIRES,Pampeana,-34.72509,-58.251123
8598,AXION ENERGY ARGENTINA SA,26,AV. CABILDO 695,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.57031,-58.443728
8599,AXION ENERGY ARGENTINA SA,26,AV.PTE.PERON 4531,VILLA TESEI,BUENOS AIRES,Pampeana,-34.632283,-58.62624
8600,AXION ENERGY ARGENTINA SA,26,PARANA 3944,OLIVOS,BUENOS AIRES,Pampeana,-34.510049,-58.524386
8601,AXION ENERGY ARGENTINA SA,26,CAFFERATA 802,ROSARIO,SANTA FE,Centro,-32.94073,-60.67093
8602,AXION ENERGY ARGENTINA SA,26,AV DEL LIBERTADOR 2376,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.508622,-58.479558
8603,AXION ENERGY ARGENTINA SA,26,N.PABLO CABRERA 1807,CORDOBA,CORDOBA,Centro,-31.39059,-64.20382
8604,AXION ENERGY ARGENTINA SA,26,AV. PTE.PERON 3808,SAN MARTIN,BUENOS AIRES,Pampeana,-34.57287,-58.544
8605,AXION ENERGY ARGENTINA SA,26,AV. A SABATTINI 4720,CORDOBA,CORDOBA,Centro,-31.43932,-64.12824
8606,AXION ENERGY ARGENTINA SA,26,RUTA 8 KM 50,PILAR,BUENOS AIRES,Pampeana,-34.45039,-58.87058
8608,AXION ENERGY ARGENTINA SA,26,RUTA NAC.3 KM.298,AZUL,BUENOS AIRES,Pampeana,-36.77694,-59.82342
8609,AXION ENERGY ARGENTINA SA,26,ROSETTI 3685,OLIVOS,BUENOS AIRES,Pampeana,-34.51751,-58.512892
8610,AXION ENERGY ARGENTINA SA,26,"RUTA 3 K 21,5 (AV.J.M. DE ROSAS 6586)",CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.70175,-58.58013
8611,AXION ENERGY ARGENTINA SA,26,R.168. KM 476,SANTA FE,SANTA FE,Centro,-31.64137,-60.65909
8612,AXION ENERGY ARGENTINA SA,26,AV. EVA PERÓN 8159,ROSARIO,SANTA FE,Centro,-32.928727,-60.73858
8613,AXION ENERGY ARGENTINA SA,26,BVD. AVELLANEDA 1698,ROSARIO,SANTA FE,Centro,-32.949665,-60.682007
8614,AXION ENERGY ARGENTINA SA,26,A.REPÚBLICA 280,RAMOS MEJIA,BUENOS AIRES,Pampeana,-34.63736,-58.55289
8615,AXION ENERGY ARGENTINA SA,26,PRESIDENTE PERÓN 250,N/D,BUENOS AIRES,Pampeana,-34.72767,-58.261732
8616,AXION ENERGY ARGENTINA SA,26,AV. LIBERTADOR 299,VTE. LOPEZ,BUENOS AIRES,Pampeana,-34.53165,-58.46892
8617,AXION ENERGY ARGENTINA SA,26,AV. MAIPÚ 1055,VICENTE LOPEZ,BUENOS AIRES,Pampeana,-34.528166,-58.480985
8618,BROCPEI SRL,1,ARREGUI 971 (EX CALLE FLORIDA),JOSE C. PAZ,BUENOS AIRES,Pampeana,-34.511171,-58.757911
8619,AXION ENERGY ARGENTINA SA,26,RUTA 36 KM 34 (ROT.GUTIERREZ),BERAZATEGUI,BUENOS AIRES,Pampeana,-34.84049,-58.1879
8620,AXION ENERGY ARGENTINA SA,26,AV.GASPAR CAMPOS 3188,SAN MIGUEL,BUENOS AIRES,Pampeana,-34.551232,-58.721325
8621,AXION ENERGY ARGENTINA SA,26,SAN MARTIN 1999,ROSARIO,SANTA FE,Centro,-32.96089,-60.64002
8622,AXION ENERGY ARGENTINA SA,26,RUTA 9 KM 42.5 Y B. VILLANUEVA,ING. MASCHWITZ,BUENOS AIRES,Pampeana,-34.394724,-58.739655
8623,AXION ENERGY ARGENTINA SA,26,AV.GOYCOCHEA 1235,VILLA ALLENDE,CORDOBA,Centro,-31.29983,-64.28759
8624,AXION ENERGY ARGENTINA SA,26,AV.SAN MARTIN 202,FLORENCIO VARELA,BUENOS AIRES,Pampeana,-34.808928,-58.277861
8625,AXION ENERGY ARGENTINA SA,26,SARMIENTO 4444,BAHIA BLANCA,BUENOS AIRES,Pampeana,-38.68556,-62.22917
8626,AXION ENERGY ARGENTINA SA,26,PERU 579 ESQ. C/ ALEM,BAHIA BLANCA,BUENOS AIRES,Pampeana,-38.70385,-62.269456
8627,AXION ENERGY ARGENTINA SA,26,RUTA NAC. 9 KM 72.5,CAMPANA,BUENOS AIRES,Pampeana,-34.191044,-58.944916
8628,AXION ENERGY ARGENTINA SA,26,19 DE MARZO 210,ZARATE,BUENOS AIRES,Pampeana,-34.09679,-59.02268
8629,AXION ENERGY ARGENTINA SA,26,25 DE MAYO 1551,SAN MARTIN,BUENOS AIRES,Pampeana,-34.578115,-58.528954
8630,AXION ENERGY ARGENTINA SA,26,CAMINO DE CINTURA 2202,E. ECHEVERRIA,BUENOS AIRES,Pampeana,-34.74212,-58.49545
8631,AXION ENERGY ARGENTINA SA,26,H. YRIGOYEN 380 (RUTA 197) Y MOZART,GRAL. PACHECO,BUENOS AIRES,Pampeana,-34.45721,-58.62828
8632,AXION ENERGY ARGENTINA SA,26,AV.MT DE ALVER ESQ GARAY 1483,TIGRE,BUENOS AIRES,Pampeana,-34.486592,-58.617543
8633,AXION ENERGY ARGENTINA SA,26,AV.ROJO 2825,LAFERRERE,BUENOS AIRES,Pampeana,-34.748822,-58.581549
8634,AXION ENERGY ARGENTINA SA,26,AV. EMILIO CASTRO 6512,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.650873,-58.512705
8635,ESTACIÓN PUNTO PANORÁMICO S.A.,2,Av. Ejercito Argentino km 6.5,CORDOBA,CORDOBA,Centro,-31.386017,-64.279179
8643,AXION ENERGY ARGENTINA SA,26,BV. GUZMAN 901,CORDOBA,CORDOBA,Centro,-31.40749,-64.17769
8645,AXION ENERGY ARGENTINA SA,26,AV. BUNGE 55,PINAMAR,BUENOS AIRES,Pampeana,-37.10944,-56.87778
8646,AXION ENERGY ARGENTINA SA,26,BULNES 1108,CORDOBA,CORDOBA,Centro,-31.40009,-64.17335
8648,ALTO BARRIALES S.A.,1,LIBERTADOR GENERAL SANMARTIN 1124,LOS BARRIALES,MENDOZA,Cuyo,-33.09994,-68.56855
8649,COLORADA TRECE S.A.,2,LA GLORIA ESQ AMIN 1813,TUPUNGATO,MENDOZA,Cuyo,-33.349995,-69.150889
8650,PETROLERA ANVA S.R.L.,1,RUTA Nº 307 KM60,TAFI DEL VALLE,TUCUMAN,Cuyo,-26.86376,-65.69612
8651,PETROGUEMES SRL,1,ESPAÑA 1080,CONCEPCION,TUCUMAN,Cuyo,-27.347321,-65.588593
8652,BUDAS KINGDOM S.R.L.,26,DOLORES PRATS 1973,HAEDO,BUENOS AIRES,Pampeana,-34.635264,-58.597968
8653,AGROCOMB SA,26,Av. Circunvalacion y calle del Riego - Mercado Central,TAPIALES,BUENOS AIRES,Pampeana,-34.706762,-58.496524
8654,PETROLITO SOCIEDAD ANONIMA,2,21 1411,BERAZATEGUI,BUENOS AIRES,Pampeana,-34.7868,-58.23821
8655,COMBUSTIBLES DAHEDA BERAZATEGUI S.A.,4,Av.14 Rigolleau y Calle 138,BERAZATEGUI,BUENOS AIRES,Pampeana,-34.767199,-58.219913
8656,RUAY SRL,2,Avda. Calchaquí esq. Belgrano,BELEN,CATAMARCA,Noroeste,-27.64924,-67.02976
8657,EDUMO S.R.L.,2,DIAG. SAN MARTIN 1285,9 DE JULIO,SAN JUAN,Cuyo,-31.66801,-68.39174
8659,LA RUTERA S.A.,2,JOSE J. ROLON Nº 35,GOYA,CORRIENTES,Noreste,-29.13459,-59.25464
8660,VIMOGAS SUR SA,2,AV 122 560 ESQUINA 43,ENSENADA,BUENOS AIRES,Pampeana,-34.896373,-57.941257
8661,WINE GAS SA,2,Panamericana s/n Vistalba,LUJAN DE CUYO,MENDOZA,Cuyo,-32.999937,-68.906411
8662,LLORENS DIP IVAN RICARDO,1,ruta 38 km 748,MONTEROS,TUCUMAN,Cuyo,-27.26239,-65.548335
8663,CUIROLO COMBUSTIBLES S.A.,28,AVDA. DR. CARLOS MERLASSINO 599,ARRECIFES,BUENOS AIRES,Pampeana,-34.066963,-60.104956
8665,LUMINATUS SA,28,"RP Nº 63 KM 3,400",DOLORES,BUENOS AIRES,Pampeana,-36.30069,-57.66516
8666,MARIA TERESA COMBUSTIBLES SRL,1,ACCESO GENERAL LOPEZ Y RUTA 14,MARIA TERESA,SANTA FE,Centro,-34.00258,-61.90876
8668,CYNTIA VANESA INSAURRALDE,26,Ruta 12 Acceso San Roque,SAN ROQUE,CORRIENTES,Noreste,-28.57833,-58.72147
8671,ELI S.A.,4,AV. GORRITI 1061 ESQ. PEDRO DEL CASTILLO 3751,MORENO,BUENOS AIRES,Pampeana,-34.608917,-58.868396
8672,EL REENCUENTRO SRL,2,AV. DE LOS PIONEROS 883 (ALT KM 1),SAN CARLOS DE BARILOCHE,RIO NEGRO,Patagonia,-41.13839,-71.32581
8673,GNC DE LA COSTA SRL,2,URQUIZA 252,SAN NICOLAS,BUENOS AIRES,Pampeana,-33.32725,-60.22373
8674,GERARDO DANIEL OSSEMANI,26,Ruta Pcial N 11 km 240,ISLA VERDE,CORDOBA,Centro,-33.237015,-62.399008
8675,SAN CRISTOBAL S.A.,2,ZAPIOLA 518,RIO GALLEGOS,SANTA CRUZ,Patagonia,-51.61925,-69.22418
8680,RECURSOS ENERGETICOS SRL,8,SAN MARTIN Y RUTA NAC. 34 23,TARTAGAL,SALTA,Noroeste,-22.51512,-63.79234
8681,SERVICIOS LER SA,26,camino de la virgen maria 3085,TAPIALES,BUENOS AIRES,Pampeana,-34.70903,-58.504607
8682,ALCANO S.R.L,4,Avenida Sagrada Familia 1048,CORDOBA,CORDOBA,Centro,-31.38894,-64.2308
8684,ECHANIZ HERMANOS S.A.,2,Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde,MONTE MAIZ,CORDOBA,Centro,-33.20996,-62.59494
8685,GRANDO HERMANOS SRL,26,NICOLAS LEVALLE 1019,CARLOS PELLEGRINI,SANTA FE,Centro,-32.05192,-61.78533
8686,RECURSOS ENERGÉTICOS SRL,8,RUTA N 66Y RUTA N 34 1152,PERICO,JUJUY,Noroeste,-24.47932,-65.04057
8687,SERVIOESTE SA,28,Ricardo Balbin 4500,CORDOBA,CORDOBA,Centro,-31.39329,-64.095911
8688,LA ROTONDA S.R.L,2,MANZANA 649 LOTE 1,SIERRA GRANDE,RIO NEGRO,Patagonia,-41.599955,-65.355309
8689,IROSSINI SA,6,RUTA NACIONAL Nº 11 KM 635,LA CRIOLLA,SANTA FE,Centro,-30.232765,-60.364074
8690,IROSSINI SA,6,RUTA NACIONAL Nº 11 KM 675,CALCHAQUI,SANTA FE,Centro,-29.879535,-60.281466
8691,IROSSINI SA,6,RUTA NACIONAL Nº 11 KM 699,MARGARITAS,SANTA FE,Centro,-29.69248,-60.248246
8692,IROSSINI SA,6,LISANDRO DE LA TORRE 0,VERA,SANTA FE,Centro,-29.463034,-60.228786
8693,YAPAI S.R.L.,26,ruta nacional 33 km 465,PIEDRITAS,BUENOS AIRES,Pampeana,-34.78054,-63.0013
8696,OBREGÓN ROBERTO ANIBAL,26,RUTA NACIONAL 14 KM 600,ALVEAR,CORRIENTES,Noreste,-29.08609,-56.56083
8697,SUMINISTROS ENERGETICOS SRL,8,Aristobulo del Valle s/n,SAN PEDRO,JUJUY,Noroeste,-24.233087,-64.868674
8698,YAGUARETE SRL,1,AV.ESPAÑA  1388 Y BLAS DE ROSALES,LA FALDA,CORDOBA,Centro,-31.107046,-64.48342
8701,LINFIS SRL,26,AVDA SAVIO 651,SAN NICOLAS,BUENOS AIRES,Pampeana,-33.347087,-60.207165
8704,GONZALEZ HERMANOS COMBUSTIBLES S.R.L.,28,2 DE ABRIL 1587,GUALEGUAYCHU,ENTRE RIOS,Centro,-32.997213,-58.529253
8705,HERZOG SA,4,AV 25 DE MAYO 345,PROGRESO,SANTA FE,Centro,-31.13692,-60.98969
8706,CYD SOLUCIONES TECNICAS S.A.,4,RUTA 3 Y RUTA 6,CAÑUELAS,BUENOS AIRES,Pampeana,-35.02087,-58.74846
8707,GUARESCHI Y ASOCIADOS SRL,2,ESTADOS UNIDOS 500 Y AV ALEM,ALMAFUERTE,CORDOBA,Centro,-32.199626,-64.263602
8708,AGROENERGIA SA,4,RUTA NACIONAL Nº 5 KM 526,CATRILO,LA PAMPA,Pampeana,-36.41875,-63.43196
8709,LUIS A CARRIZO Y CIA SRL,2,RUTA NAC. 60 KM 822,DEAN FUNES,CORDOBA,Centro,-30.43736,-64.330277
8712,MAELHO SRL,4,SAN MARTIN 2775,VILLAGUAY,ENTRE RIOS,Centro,-31.843692,-59.026907
8713,ESTACION INTEGRAL DE SERVICIOS SRL,4,Aguirre y Lavalle,SGO. DEL ESTERO,SANTIAGO DEL ESTERO,Noroeste,-27.809946,-64.266467
8715,FOURMAX S.R.L.,26,Ruta Nacional 9 Km 206,RAMALLO,BUENOS AIRES,Pampeana,-33.54293,-60.09894
8716,KEH COM S. A,2,Ruta Nac. 8 km 225 y calle Azcuenaga,PERGAMINO,BUENOS AIRES,Pampeana,-33.91375,-60.575412
8717,MARCELO GOTTIG Y CÍA. SOC.COL.,28,JOSE M.ROSA 1977,ROSARIO,SANTA FE,Centro,-32.905376,-60.726554
8718,"PERRI GASTON, PERRI ANDREA Y PERRI PAOLA S.H.",1,DON BOSCO 2805,MORON,BUENOS AIRES,Pampeana,-34.666075,-58.600729
8721,LA COLONIA S.A.,4,Ruta Prov. N° 7 Mza. A1 Lote 1 Parque Industrial Nuevo,AÑELO,NEUQUEN,Patagonia,-38.342756,-68.803997
8722,LOMAS DE ESCOBAR PETROLEO S.A.,4,AV. CONSTITUYENTES 1507 Y COLECTORA PANAMERICANA OESTE (RAMAL PILAR),ESCOBAR,BUENOS AIRES,Pampeana,-34.454148,-58.733107
8723,LA BARRANCA SRL,1,Hipolito Irigoyen 588,LAS HIGUERAS,CORDOBA,Centro,-33.0863,-64.28411
8724,CLARION 8 CLARION S.R.L.,1,JOSE LEON LARRE 806,GONZALEZ CATAN,BUENOS AIRES,Pampeana,-34.771716,-58.649907
8726,GASPIC SA,2,CALLE 9 Nº 660,COLON,BUENOS AIRES,Pampeana,-33.90105,-61.10983
8728,GRUPO COMERCIAL SRL,6,RUTA 26 KM 1,NOGOYA,ENTRE RIOS,Centro,-32.39884,-59.79747
8729,CAPPRI HNOS SH,4,BV SOBREMONTE 645,VILLA DEL ROSARIO,CORDOBA,Centro,-31.583379,-63.466699
8730,LA PALMERA SRL,4,BUENOS AIRES 814,RIO CUARTO,CORDOBA,Centro,-33.12238,-64.35673
8731,MALAISI VICTOR HUGO,2,RUTA NAC 40 Y CENTENARIO 0,CHIMBAS,SAN JUAN,Cuyo,-31.479005,-68.520333
8732,EL TRIUNFO S.A.,4,SAN MARTIN 1520,ONCATIVO,CORDOBA,Centro,-31.921021,-63.676774
8733,LA CORDILLERA SRL,2,RUTA PROV  222    KM 48,VALLE DE LAS LEÑAS,MENDOZA,Cuyo,-35.15188333,-70.07485
8734,ABELAR SERVICIOS SRL,26,"Ruta Nac. 7 Km 952, Lateral Norte, entre calles Galignianas y 6 de Septiembre",LAS CATITAS,MENDOZA,Cuyo,-33.299019,-68.020498
8735,DE LA VEGA ABELARDO BENJAMIN,26,MARIA EVA DUARTE 949 CATASTRO MZA 46 CIRC. 5 SECTOR 6 EJIDO 30,RAWSON,CHUBUT,Patagonia,-43.30821,-65.051181
8736,GAFER SA,4,RIVADAVIA 27,LA RIOJA,LA RIOJA,Noroeste,-29.413973,-66.847852
8737,LOMBARDO MARCELO,6,centenario 331,JAUREGUI,BUENOS AIRES,Pampeana,-34.60197,-59.17616
8738,EDUMO S.R.L.,28,CALLE 10 Y AV. SAN MARTIN,LAS CASUARINAS,SAN JUAN,Cuyo,-31.81576,-68.32842
8740,LUMINUM SRL,2,AV SARMIENTO 1798,RESISTENCIA,CHACO,Noreste,-27.437049,-58.970487
8742,SOLANO S.A.,2,AV. RAUL ALFONSIN ESQ. CABO QUIPILDOR,TAFI VIEJO,TUCUMAN,Cuyo,-26.77269,-65.229324
8744,ANGELA NESCI SRL,2,AVENIDA LIBERTADOR 929,CENTENARIO,NEUQUEN,Patagonia,-38.819567,-68.135349
8746,JURO S.A.,6,Junin 486,SAN LUIS,SAN LUIS,Cuyo,-33.30013,-66.33082
8747,AXION ENERGY ARGENTINA SA,26,Ruta Nac 193 Km 0.5 y Ruta 12,ZARATE,BUENOS AIRES,Pampeana,-34.12473,-59.022212
8748,POMATTO COES SRL,2,44 N°3220,LA PLATA,BUENOS AIRES,Pampeana,-34.961337,-58.011235
8749,GILBAR COMBUSTIBLES S.A.,26,AV. HIPOLITO YRIGOYEN 29213,SAN VICENTE,BUENOS AIRES,Pampeana,-34.972752,-58.381939
8751,YUNKA COMBUSTIBLES SA,1,av napoleon uriburu 1615,FORMOSA,FORMOSA,Noreste,-26.19595,-58.17933
8756,NUEVO LUCERO S.A.,1,RN18 KM 150,VILLAGUAY,ENTRE RIOS,Centro,-31.808304,-59.028546
8757,SUCESORES DE ORLANDO LUIS CRIGNOLA S.A.,2,CALLE 66 Nº3908/3924,LA PLATA,BUENOS AIRES,Pampeana,-34.98879,-58.00333
8758,KILOMETRO 150 S.R.L.,1,RN 18 KM 145,VILLAGUAY,ENTRE RIOS,Centro,-31.808304,-59.028546
8765,YUNKA COMBUSTIBLES S.A,2,AV. ESPAÑA 1589,CLORINDA,FORMOSA,Noreste,-25.29338,-57.7251
8768,SONKOY S.R.L.,1,LUGONES Nº 1598 ESQ. JAPON,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,Noroeste,-27.816875,-64.272758
8769,BELGRANO GAS S.A,1,Belgrano (s) 1535,SGO. DEL ESTERO,SANTIAGO DEL ESTERO,Noroeste,-27.798924,-64.253893
8770,GRUPO LV SRL,26,147 6401,POSADAS,MISIONES,Noreste,-27.399211,-55.951321
8771,LOMFAKO S.A,26,RUTA NAC. 14 KM. 46.5,GUALEGUAYCHU,ENTRE RIOS,Centro,-33.116304,-58.650293
8775,JACOB FERNANDO DAMIAN Y JACOB ESTEBAN DARIO S.H.,28,AVDA. AMELIO BUZZI 0,BERNASCONI,LA PAMPA,Pampeana,-37.89344,-63.74261
8777,SERVICIOS SA,4,RUTA C45 KM 1,MALAGUEÑO,CORDOBA,Centro,-31.464938,-64.426632
8779,DON PANTA S.A,2,av mariano unzue 250,BOLIVAR,BUENOS AIRES,Pampeana,-36.22222,-61.10516
8780,UMPY SRL,2,MAIPU NORTE 749,SAN FERNANDO DEL VALLE,CATAMARCA,Noroeste,-28.45287,-65.781734
8781,COMBUSTIBLES LITORAL SA,26,RUTA NAC 14 KM 83,GUALEGUAYCHU,ENTRE RIOS,Centro,-32.808254,-58.522977
8783,ESQUINA KAIKEN S.A.,1,ACC.GRAL PINTO Y PADRE MARTINET,GRAL. PINTO,BUENOS AIRES,Pampeana,-34.79318,-61.89187
8789,VILLA REGINA SA,2,jorge newbery 3220,MAR DEL PLATA,BUENOS AIRES,Pampeana,-38.060887,-57.571175
8790,TREMEN SRL,26,AVENIDA SAN MARTIN 647,SAN CARLOS DE BARILOCHE,RIO NEGRO,Patagonia,-41.13288,-71.31828
8797,SOLUCIONES ECOLOGICAS S.A,1,JUAN PABLO SEGUNDO S/N BANDA SUR,RIO TERCERO,CORDOBA,Centro,-32.188865,-64.119423
8801,LA AGRICOLA REGIONAL COOP. LTDA,2,Ruta Prov N° 11 - Km 40,DIAMANTE,ENTRE RIOS,Centro,-32.07875,-60.59508
8803,ESTACION DE SERVICIO MARIA SRL,4,RUTA NACIONAL 38 KM 688,LA COCHA,TUCUMAN,Cuyo,-27.77265,-65.5852
8809,GUIDO COMBUSTIBLES SA,2,RUTA 2 KM 249,CASTELLI,BUENOS AIRES,Pampeana,-36.64956,-57.78864
8812,SERVICENTRO ALBARDON,1,La Laja 1101,ALBARDON,SAN JUAN,Cuyo,-31.427765,-68.494938
8821,LA CAÑADA DISTRIBUCIONES SRL,4,Ruta Nac Nº 8 km 77.600,PARADA ROBLES,BUENOS AIRES,Pampeana,-34.372799,-59.127283
8822,LA COLONIA S.A.,1,Buenos Aires Sur 50,PLOTTIER,NEUQUEN,Patagonia,-38.957295,-68.227399
8823,BRUNETTI DANTE RAUL,6,BV. JORGE BOSCO Nº 643,BALNEARIA,CORDOBA,Centro,-31.00849,-62.65841
8843,GODOY ANTONIO RAMON,6,RUTA 20 Y RECONQUISTA 11120,GUAYMALLEN,MENDOZA,Cuyo,-32.912654,-68.666244
8845,BARBERO HERMANOS S.A.,2,9 ESQUINA 6 S/N,PILA,BUENOS AIRES,Pampeana,-36.00449,-58.13971
8854,M Y M LUBRICANTES Y SERVICIOS S.R.L,1,BV. 25 DE MAYO 707,FREYRE,CORDOBA,Centro,-31.16498,-62.10068
8863,"BALDOVINO, MIGUEL JOSE",2,Ruta Nacional n° 8 - km 455,CANALS,CORDOBA,Centro,-33.53294,-62.86955
8868,AGRICULTORES FEDERADOS ARGENTINOS SOC. COOP. LTDA.,4,"RUTA NAC. 34 KM 125,60",CAÑADA ROSQUIN,SANTA FE,Centro,-32.087023,-61.571379
8870,MARTINATTI RAUL A.,2,San Martin 93,VALLE HERMOSO,CORDOBA,Centro,-31.11672,-64.48457
8871,SERVI CORRIENTES SRL,1,CORRIENTES 3832,ROSARIO,SANTA FE,Centro,-32.98107,-60.65147
8875,PETROTRELEW S.A,2,25 DE MAYO 505,TRELEW,CHUBUT,Patagonia,-43.25364,-65.31338
8876,PETROTRELEW S.A,2,AV LA PLATA 1812,TRELEW,CHUBUT,Patagonia,-43.25322,-65.33367
8877,PETROTRELEW S.A,2,DIAZ DE QUINTANA 1,TRELEW,CHUBUT,Patagonia,-43.30346,-65.09284
8878,COLORADA TRECE S.A.,1,RUTA NACIONAL Nº40 Y BERNARDO QUIROGA,EUGENIO BUSTOS,MENDOZA,Cuyo,-33.779222,-69.061055
8881,CERVETTI S.A,2,presidente nestor carlos kirchner 7940 (ruta 205 km 41600),SPEGAZZINI,BUENOS AIRES,Pampeana,-34.899538,-58.580274
8884,EL CRUCE SRL,2,Ruta 35 km 371,WINIFREDA,LA PAMPA,Pampeana,-36.22259,-64.27767
8885,BORDONARO SALVADOR ANGEL,1,"RUTA 111 KM 7,5 - CORDOBA - CORDOBA",CORDOBA,CORDOBA,Centro,-31.347436,-64.147987
8889,CUERXEN S.A.,1,AVDA. PELLEGRINI 1798,ROSARIO,SANTA FE,Centro,-32.955412,-60.650417
8890,ALLEGRETTI SA,2,21 3134,BERAZATEGUI,BUENOS AIRES,Pampeana,-34.77764,-58.22217
8891,LEGUIZA LEANDRO JOSE LUIS,2,ruta nac 79 acceso sur a olta,OLTA,LA RIOJA,Noroeste,-30.63808,-66.26904
8892,FEDE SRL,26,SAN MARTIN 1312,TRELEW,CHUBUT,Patagonia,-43.258467,-65.323548
8895,DOÑA HILDA S.R.L,8,Avenida Republica de Siria 1125,SAN MIGUEL DE TUCUMAN,TUCUMAN,Cuyo,-26.81468,-65.20675
8896,GAS ONE SRL,8,Av. Colos S 1580,SELVA,SANTIAGO DEL ESTERO,Noroeste,-27.805882,-64.259899
8901,YUNKA COMBUSTIBILES SA,2,Av. Nestor Kirchner N° 5500,FORMOSA,FORMOSA,Noreste,-26.192318,-58.22506
8903,GASTAB SA,20,HIPOLITO YRIGOYEN 3636,SAN FERNANDO,BUENOS AIRES,Pampeana,-34.453383,-58.576043
8905,GNC TORTUGAS SRL,4,BUENOS AIRES 14,TORTUGUITAS,BUENOS AIRES,Pampeana,-34.482203,-58.777254
