ID_Legal,Nombre_de_Compania,Domicilio,Ciudad,Provincia,Region,Tipo_Producto,Precio,Fecha,Compania_Bandera,Latitud,Longitud
30-70813852-1,JUAN XXIII S.R.L.,JUAN XXIII 304,LOMAS DE ZAMORA,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,428.9,26/10/2023,SHELL C.A.P.S.A.,-34.768755,-58.438332
30-70813852-1,JUAN XXIII S.R.L.,JUAN XXIII 304,LOMAS DE ZAMORA,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,119.9,14/10/2023,SHELL C.A.P.S.A.,-34.768755,-58.438332
30-70813852-1,JUAN XXIII S.R.L.,JUAN XXIII 304,LOMAS DE ZAMORA,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,392.9,26/10/2023,SHELL C.A.P.S.A.,-34.768755,-58.438332
30-70813852-1,JUAN XXIII S.R.L.,JUAN XXIII 304,LOMAS DE ZAMORA,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,319.0,26/10/2023,SHELL C.A.P.S.A.,-34.768755,-58.438332
30-71435462-7,BIGLIONE SRL,AV SAN MARTIN 932,GRAL. CABRERA,CORDOBA,CENTRO,Gasoil Grade 2,383.7,26/10/2023,SHELL C.A.P.S.A.,-32.810698,-63.874034
30-71435462-7,BIGLIONE SRL,AV SAN MARTIN 932,GRAL. CABRERA,CORDOBA,CENTRO,Gasoil Grade 3,479.5,27/10/2023,SHELL C.A.P.S.A.,-32.810698,-63.874034
30-71435462-7,BIGLIONE SRL,AV SAN MARTIN 932,GRAL. CABRERA,CORDOBA,CENTRO,Pretol Premium - 95 Octane,427.5,27/10/2023,SHELL C.A.P.S.A.,-32.810698,-63.874034
30-71435462-7,BIGLIONE SRL,AV SAN MARTIN 932,GRAL. CABRERA,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,346.3,27/10/2023,SHELL C.A.P.S.A.,-32.810698,-63.874034
30-66473747-3,JULIO ALFREDO URUÑUELA E HIJO S.R.L.,9 DE JULIO 370,CNEL. PRINGLES,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,358.6,26/10/2023,SHELL C.A.P.S.A.,-37.99118,-61.34189
30-66473747-3,JULIO ALFREDO URUÑUELA E HIJO S.R.L.,9 DE JULIO 370,CNEL. PRINGLES,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,445.7,26/10/2023,SHELL C.A.P.S.A.,-37.99118,-61.34189
30-66473747-3,JULIO ALFREDO URUÑUELA E HIJO S.R.L.,9 DE JULIO 370,CNEL. PRINGLES,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,396.4,26/10/2023,SHELL C.A.P.S.A.,-37.99118,-61.34189
30-66473747-3,JULIO ALFREDO URUÑUELA E HIJO S.R.L.,9 DE JULIO 370,CNEL. PRINGLES,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,325.5,26/10/2023,SHELL C.A.P.S.A.,-37.99118,-61.34189
30-71586265-0,BULCROS SAS,AVENIDA LATINOAMERICA 130,SALDAN,CORDOBA,CENTRO,Gasoil Grade 2,385.1,26/10/2023,SHELL C.A.P.S.A.,-31.31891,-64.3102
30-71586265-0,BULCROS SAS,AVENIDA LATINOAMERICA 130,SALDAN,CORDOBA,CENTRO,Gasoil Grade 3,466.5,26/10/2023,SHELL C.A.P.S.A.,-31.31891,-64.3102
30-71586265-0,BULCROS SAS,AVENIDA LATINOAMERICA 130,SALDAN,CORDOBA,CENTRO,Compressed Natural Gas,189.0,26/10/2023,SHELL C.A.P.S.A.,-31.31891,-64.3102
20-20234936-7,JULIO CESAR SANGIULIANO,Av. Belgrano 1220,SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Gasoil Grade 2,306.7,16/08/2023,PUMA,-40.73103,-64.94928
20-20234936-7,JULIO CESAR SANGIULIANO,Av. Belgrano 1220,SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Gasoil Grade 3,372.4,16/08/2023,PUMA,-40.73103,-64.94928
20-20234936-7,JULIO CESAR SANGIULIANO,Av. Belgrano 1220,SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Pretol Premium - 95 Octane,305.3,04/10/2023,PUMA,-40.73103,-64.94928
20-20234936-7,JULIO CESAR SANGIULIANO,Av. Belgrano 1220,SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Pretol Undeladed - 95/98 Octane,243.4,04/10/2023,PUMA,-40.73103,-64.94928
20-06060444-5,JULIO C. GAITINI,RUTA 21 KM 285,PUEBLO ESTHER,SANTA FE,CENTRO,Gasoil Grade 2,306.7,18/07/2023,BLANCA,-33.07529,-60.57769
20-06060444-5,JULIO C. GAITINI,RUTA 21 KM 285,PUEBLO ESTHER,SANTA FE,CENTRO,Gasoil Grade 3,358.8,18/07/2023,BLANCA,-33.07529,-60.57769
20-06060444-5,JULIO C. GAITINI,RUTA 21 KM 285,PUEBLO ESTHER,SANTA FE,CENTRO,Pretol Undeladed - 95/98 Octane,295.0,18/07/2023,BLANCA,-33.07529,-60.57769
30-71586265-0,BULCROS SAS,AVENIDA LATINOAMERICA 130,SALDAN,CORDOBA,CENTRO,Pretol Premium - 95 Octane,436.7,26/10/2023,SHELL C.A.P.S.A.,-31.31891,-64.3102
30-71586265-0,BULCROS SAS,AVENIDA LATINOAMERICA 130,SALDAN,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,349.7,26/10/2023,SHELL C.A.P.S.A.,-31.31891,-64.3102
30-57166603-7,CAPPRI HNOS. S.H.,RUTA 9 NORTE KM 759.2,SINSACATE,CORDOBA,CENTRO,Gasoil Grade 2,356.0,26/10/2023,SHELL C.A.P.S.A.,-30.933059,-64.076766
30-57166603-7,CAPPRI HNOS. S.H.,RUTA 9 NORTE KM 759.2,SINSACATE,CORDOBA,CENTRO,Gasoil Grade 3,445.0,26/10/2023,SHELL C.A.P.S.A.,-30.933059,-64.076766
30-57166603-7,CAPPRI HNOS. S.H.,RUTA 9 NORTE KM 759.2,SINSACATE,CORDOBA,CENTRO,Pretol Premium - 95 Octane,402.0,26/10/2023,SHELL C.A.P.S.A.,-30.933059,-64.076766
30-57166603-7,CAPPRI HNOS. S.H.,RUTA 9 NORTE KM 759.2,SINSACATE,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,324.0,26/10/2023,SHELL C.A.P.S.A.,-30.933059,-64.076766
30-62321095-9,JULIO HUMBERTO GRONDONA S.A.,DARDO ROCHA 1683,BERNAL,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,336.6,24/10/2023,AXION,-34.71028,-58.30889
30-62321095-9,JULIO HUMBERTO GRONDONA S.A.,DARDO ROCHA 1683,BERNAL,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,401.6,24/10/2023,AXION,-34.71028,-58.30889
30-62321095-9,JULIO HUMBERTO GRONDONA S.A.,DARDO ROCHA 1683,BERNAL,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,125.0,14/10/2023,AXION,-34.71028,-58.30889
30-62321095-9,JULIO HUMBERTO GRONDONA S.A.,DARDO ROCHA 1683,BERNAL,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,378.9,24/10/2023,AXION,-34.71028,-58.30889
30-62321095-9,JULIO HUMBERTO GRONDONA S.A.,DARDO ROCHA 1683,BERNAL,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,299.4,24/10/2023,AXION,-34.71028,-58.30889
30-56203316-1,JULIO J. GATTI Y CIA. S.R.L.,AV. SAVIO 502,SAN NICOLAS,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,376.47,26/10/2023,SHELL C.A.P.S.A.,-33.344301,-60.210359
30-56203316-1,JULIO J. GATTI Y CIA. S.R.L.,AV. SAVIO 502,SAN NICOLAS,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,460.2,26/10/2023,SHELL C.A.P.S.A.,-33.344301,-60.210359
30-56203316-1,JULIO J. GATTI Y CIA. S.R.L.,AV. SAVIO 502,SAN NICOLAS,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,411.59,26/10/2023,SHELL C.A.P.S.A.,-33.344301,-60.210359
30-56203316-1,JULIO J. GATTI Y CIA. S.R.L.,AV. SAVIO 502,SAN NICOLAS,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,327.44,26/10/2023,SHELL C.A.P.S.A.,-33.344301,-60.210359
20-08597434-4,CARIONI RUBEN JOSE RAMON,25 DE MAYO 894 - RUTA 17,LA PAQUITA,CORDOBA,CENTRO,Gasoil Grade 2,397.8,20/10/2023,BLANCA,-30.906413,-62.214302
20-08597434-4,CARIONI RUBEN JOSE RAMON,25 DE MAYO 894 - RUTA 17,LA PAQUITA,CORDOBA,CENTRO,Gasoil Grade 3,449.5,20/10/2023,BLANCA,-30.906413,-62.214302
20-08597434-4,CARIONI RUBEN JOSE RAMON,25 DE MAYO 894 - RUTA 17,LA PAQUITA,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,328.8,20/10/2023,BLANCA,-30.906413,-62.214302
20-07995672-5,CARLOMAGNO GERARDO CAMILO,AV. MITRE 1794 ESQ. SIMÓN BOLÍVAR 1794,MINA CLAVERO,CORDOBA,CENTRO,Gasoil Grade 2,329.0,23/10/2023,YPF,-31.72941,-65.005388
20-07995672-5,CARLOMAGNO GERARDO CAMILO,AV. MITRE 1794 ESQ. SIMÓN BOLÍVAR 1794,MINA CLAVERO,CORDOBA,CENTRO,Gasoil Grade 3,424.0,23/10/2023,YPF,-31.72941,-65.005388
30-67338702-7,JURO S.A.,Junin 486,SAN LUIS,SAN LUIS,CUYO,Gasoil Grade 2,326.6,27/10/2023,DAPSA S.A.,-33.30013,-66.33082
30-67338702-7,JURO S.A.,Junin 486,SAN LUIS,SAN LUIS,CUYO,Gasoil Grade 3,429.5,27/10/2023,DAPSA S.A.,-33.30013,-66.33082
30-67338702-7,JURO S.A.,Junin 486,SAN LUIS,SAN LUIS,CUYO,Compressed Natural Gas,189.5,16/10/2023,DAPSA S.A.,-33.30013,-66.33082
30-67338702-7,JURO S.A.,Junin 486,SAN LUIS,SAN LUIS,CUYO,Pretol Premium - 95 Octane,394.8,27/10/2023,DAPSA S.A.,-33.30013,-66.33082
30-67338702-7,JURO S.A.,Junin 486,SAN LUIS,SAN LUIS,CUYO,Pretol Undeladed - 95/98 Octane,305.6,27/10/2023,DAPSA S.A.,-33.30013,-66.33082
30-70831151-7,JUTE S.R.L.,RUTA 6 Y BUENOS AIRES,SUNCHO CORRAL,SANTIAGO DEL ESTERO,NOA,Gasoil Grade 2,331.0,23/10/2023,YPF,-27.93698,-63.43471
30-70831151-7,JUTE S.R.L.,RUTA 6 Y BUENOS AIRES,SUNCHO CORRAL,SANTIAGO DEL ESTERO,NOA,Pretol Premium - 95 Octane,371.0,23/10/2023,YPF,-27.93698,-63.43471
30-70831151-7,JUTE S.R.L.,RUTA 6 Y BUENOS AIRES,SUNCHO CORRAL,SANTIAGO DEL ESTERO,NOA,Pretol Undeladed - 95/98 Octane,295.0,23/10/2023,YPF,-27.93698,-63.43471
30-70831151-7,JUTE S.R.L.,Ruta Nacional 89 Km. 380.3,QUIMILI,SANTIAGO DEL ESTERO,NOA,Gasoil Grade 2,331.0,23/10/2023,YPF,-27.65603,-62.41118
30-70831151-7,JUTE S.R.L.,Ruta Nacional 89 Km. 380.3,QUIMILI,SANTIAGO DEL ESTERO,NOA,Gasoil Grade 3,424.0,23/10/2023,YPF,-27.65603,-62.41118
30-70831151-7,JUTE S.R.L.,Ruta Nacional 89 Km. 380.3,QUIMILI,SANTIAGO DEL ESTERO,NOA,Pretol Premium - 95 Octane,371.0,23/10/2023,YPF,-27.65603,-62.41118
30-70831151-7,JUTE S.R.L.,Ruta Nacional 89 Km. 380.3,QUIMILI,SANTIAGO DEL ESTERO,NOA,Pretol Undeladed - 95/98 Octane,295.0,23/10/2023,YPF,-27.65603,-62.41118
30-70906995-7,JYF S.R.L.,AVDA BELGRANO ESQ. AVDA ITALIA S/N,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Gasoil Grade 2,379.9,30/09/2023,AXION,-28.460506,-65.775399
30-70906995-7,JYF S.R.L.,AVDA BELGRANO ESQ. AVDA ITALIA S/N,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Gasoil Grade 3,421.0,21/10/2023,AXION,-28.460506,-65.775399
30-70906995-7,JYF S.R.L.,AVDA BELGRANO ESQ. AVDA ITALIA S/N,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Pretol Premium - 95 Octane,379.9,30/09/2023,AXION,-28.460506,-65.775399
30-70906995-7,JYF S.R.L.,AVDA BELGRANO ESQ. AVDA ITALIA S/N,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Pretol Undeladed - 95/98 Octane,319.9,22/10/2023,AXION,-28.460506,-65.775399
30-70906995-7,JYF S.R.L.,AV. HIPOLITO IRIGOYEN ESQ. CORDOBA,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Gasoil Grade 2,379.9,30/09/2023,AXION,-28.485117,-65.778013
30-70906995-7,JYF S.R.L.,AV. HIPOLITO IRIGOYEN ESQ. CORDOBA,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Gasoil Grade 3,421.0,21/10/2023,AXION,-28.485117,-65.778013
30-70906995-7,JYF S.R.L.,AV. HIPOLITO IRIGOYEN ESQ. CORDOBA,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Pretol Premium - 95 Octane,394.9,30/09/2023,AXION,-28.485117,-65.778013
30-70906995-7,JYF S.R.L.,AV. HIPOLITO IRIGOYEN ESQ. CORDOBA,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Pretol Undeladed - 95/98 Octane,319.9,21/10/2023,AXION,-28.485117,-65.778013
30-66229999-1,KAIULANI S.A.,AV. ANTARTIDA ARGENTINA 685,TURDERA,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,521.6,28/10/2023,AXION,-34.792446,-58.414598
30-66229999-1,KAIULANI S.A.,AV. ANTARTIDA ARGENTINA 685,TURDERA,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,629.6,28/10/2023,AXION,-34.792446,-58.414598
30-66229999-1,KAIULANI S.A.,AV. ANTARTIDA ARGENTINA 685,TURDERA,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,68.99,16/08/2023,AXION,-34.792446,-58.414598
30-66229999-1,KAIULANI S.A.,AV. ANTARTIDA ARGENTINA 685,TURDERA,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,569.9,28/10/2023,AXION,-34.792446,-58.414598
30-66229999-1,KAIULANI S.A.,AV. ANTARTIDA ARGENTINA 685,TURDERA,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,452.1,28/10/2023,AXION,-34.792446,-58.414598
20-07995672-5,CARLOMAGNO GERARDO CAMILO,AV. MITRE 1794 ESQ. SIMÓN BOLÍVAR 1794,MINA CLAVERO,CORDOBA,CENTRO,Pretol Premium - 95 Octane,387.0,23/10/2023,YPF,-31.72941,-65.005388
20-07995672-5,CARLOMAGNO GERARDO CAMILO,AV. MITRE 1794 ESQ. SIMÓN BOLÍVAR 1794,MINA CLAVERO,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,306.0,23/10/2023,YPF,-31.72941,-65.005388
30-71627915-0,CARLOS JOSE S.A.S.,Ruta E-55 km6. La Cuesta,LA CALERA,CORDOBA,CENTRO,Gasoil Grade 2,326.0,23/10/2023,YPF,-31.34969,-64.34002
30-71627915-0,CARLOS JOSE S.A.S.,Ruta E-55 km6. La Cuesta,LA CALERA,CORDOBA,CENTRO,Gasoil Grade 3,417.0,23/10/2023,YPF,-31.34969,-64.34002
30-71066271-8,KALPAT S.A.,RIVADAVIA 1185,AVELLANEDA,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,300.0,23/10/2023,YPF,-34.67205,-58.39481
30-71066271-8,KALPAT S.A.,RIVADAVIA 1185,AVELLANEDA,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,384.0,23/10/2023,YPF,-34.67205,-58.39481
30-71066271-8,KALPAT S.A.,RIVADAVIA 1185,AVELLANEDA,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,119.9,23/10/2023,YPF,-34.67205,-58.39481
30-71066271-8,KALPAT S.A.,RIVADAVIA 1185,AVELLANEDA,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,354.0,23/10/2023,YPF,-34.67205,-58.39481
30-71066271-8,KALPAT S.A.,RIVADAVIA 1185,AVELLANEDA,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,280.0,23/10/2023,YPF,-34.67205,-58.39481
30-59032296-9,KAMBY S.A.,PERITO MORENO 4788,USHUAIA,TIERRA DEL FUEGO,PATAGONIA,Gasoil Grade 2,268.0,23/10/2023,YPF,-54.79041,-68.22594
30-59032296-9,KAMBY S.A.,PERITO MORENO 4788,USHUAIA,TIERRA DEL FUEGO,PATAGONIA,Gasoil Grade 3,350.0,23/10/2023,YPF,-54.79041,-68.22594
30-59032296-9,KAMBY S.A.,PERITO MORENO 4788,USHUAIA,TIERRA DEL FUEGO,PATAGONIA,Pretol Premium - 95 Octane,280.0,23/10/2023,YPF,-54.79041,-68.22594
30-59032296-9,KAMBY S.A.,PERITO MORENO 4788,USHUAIA,TIERRA DEL FUEGO,PATAGONIA,Pretol Undeladed - 95/98 Octane,219.0,23/10/2023,YPF,-54.79041,-68.22594
30-71341220-8,KARAI SRL,RUTA PROVINCIAL 39 Y 42,CONCEPCION DEL URUGUAY,ENTRE RIOS,CENTRO,Gasoil Grade 2,351.0,24/10/2023,GULF,-32.48701,-58.30047
30-71341220-8,KARAI SRL,RUTA PROVINCIAL 39 Y 42,CONCEPCION DEL URUGUAY,ENTRE RIOS,CENTRO,Gasoil Grade 3,446.0,24/10/2023,GULF,-32.48701,-58.30047
30-71341220-8,KARAI SRL,RUTA PROVINCIAL 39 Y 42,CONCEPCION DEL URUGUAY,ENTRE RIOS,CENTRO,Compressed Natural Gas,167.0,19/08/2023,GULF,-32.48701,-58.30047
30-71341220-8,KARAI SRL,RUTA PROVINCIAL 39 Y 42,CONCEPCION DEL URUGUAY,ENTRE RIOS,CENTRO,Pretol Premium - 95 Octane,378.5,19/08/2023,GULF,-32.48701,-58.30047
30-71341220-8,KARAI SRL,RUTA PROVINCIAL 39 Y 42,CONCEPCION DEL URUGUAY,ENTRE RIOS,CENTRO,Pretol Undeladed - 95/98 Octane,298.6,25/08/2023,GULF,-32.48701,-58.30047
30-71126419-8,KAYSER SRL,AV. LA PLATA 1400,QUILMES,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,348.1,26/10/2023,PUMA,-34.733427,-58.279483
30-71126419-8,KAYSER SRL,AV. LA PLATA 1400,QUILMES,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,427.3,26/10/2023,PUMA,-34.733427,-58.279483
30-71126419-8,KAYSER SRL,AV. LA PLATA 1400,QUILMES,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,390.0,26/10/2023,PUMA,-34.733427,-58.279483
30-71126419-8,KAYSER SRL,AV. LA PLATA 1400,QUILMES,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,308.8,26/10/2023,PUMA,-34.733427,-58.279483
30-71126419-8,KAYSER SRL,CAMINO DE CINTURA 2200,LUIS GUILLON,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,343.1,25/10/2023,PUMA,-34.781263,-58.457788
30-71126419-8,KAYSER SRL,CAMINO DE CINTURA 2200,LUIS GUILLON,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,434.2,25/10/2023,PUMA,-34.781263,-58.457788
30-71126419-8,KAYSER SRL,CAMINO DE CINTURA 2200,LUIS GUILLON,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,380.9,25/10/2023,PUMA,-34.781263,-58.457788
30-71126419-8,KAYSER SRL,CAMINO DE CINTURA 2200,LUIS GUILLON,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,300.9,25/10/2023,PUMA,-34.781263,-58.457788
30-70806846-9,KEH COM S.A.,AVDA ROCA 116,PERGAMINO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,327.0,23/10/2023,YPF,-33.8949,-60.56716
30-70806846-9,KEH COM S.A.,AVDA ROCA 116,PERGAMINO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,424.0,23/10/2023,YPF,-33.8949,-60.56716
30-70806846-9,KEH COM S.A.,AVDA ROCA 116,PERGAMINO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,391.0,23/10/2023,YPF,-33.8949,-60.56716
30-70806846-9,KEH COM S.A.,AVDA ROCA 116,PERGAMINO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,304.0,23/10/2023,YPF,-33.8949,-60.56716
30-70806846-9,KEH COM S.A.,ROQUE SAENZ PEÑA 750,ARRECIFES,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,327.0,23/10/2023,YPF,-34.06539,-60.09531
30-70806846-9,KEH COM S.A.,ROQUE SAENZ PEÑA 750,ARRECIFES,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,424.0,23/10/2023,YPF,-34.06539,-60.09531
30-70806846-9,KEH COM S.A.,ROQUE SAENZ PEÑA 750,ARRECIFES,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,377.0,23/10/2023,YPF,-34.06539,-60.09531
30-70806846-9,KEH COM S.A.,ROQUE SAENZ PEÑA 750,ARRECIFES,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,294.0,23/10/2023,YPF,-34.06539,-60.09531
30-70806846-9,KEH COM S.A.,Ruta Nac. 8 km 225 y calle Azcuenaga,PERGAMINO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,327.0,23/10/2023,YPF,-33.91375,-60.575412
30-70806846-9,KEH COM S.A.,Ruta Nac. 8 km 225 y calle Azcuenaga,PERGAMINO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,424.0,23/10/2023,YPF,-33.91375,-60.575412
30-70806846-9,KEH COM S.A.,Ruta Nac. 8 km 225 y calle Azcuenaga,PERGAMINO,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,12.41,04/04/2017,YPF,-33.91375,-60.575412
30-70806846-9,KEH COM S.A.,Ruta Nac. 8 km 225 y calle Azcuenaga,PERGAMINO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,391.0,23/10/2023,YPF,-33.91375,-60.575412
30-70806846-9,KEH COM S.A.,Ruta Nac. 8 km 225 y calle Azcuenaga,PERGAMINO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,304.0,23/10/2023,YPF,-33.91375,-60.575412
30-70806846-9,KEH COM S.A.,URQUIZA 994,ARRECIFES,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,327.0,23/10/2023,YPF,-34.07064,-60.09531
30-70806846-9,KEH COM S.A.,URQUIZA 994,ARRECIFES,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,424.0,23/10/2023,YPF,-34.07064,-60.09531
30-70806846-9,KEH COM S.A.,URQUIZA 994,ARRECIFES,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,377.0,23/10/2023,YPF,-34.07064,-60.09531
30-70806846-9,KEH COM S.A.,URQUIZA 994,ARRECIFES,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,294.0,23/10/2023,YPF,-34.07064,-60.09531
30-64180351-7,KEH - GAS S.A.,E. Venini ruta 188,PERGAMINO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,371.9,26/10/2023,SHELL C.A.P.S.A.,-33.89607,-60.55172
30-64180351-7,KEH - GAS S.A.,E. Venini ruta 188,PERGAMINO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,465.9,26/10/2023,SHELL C.A.P.S.A.,-33.89607,-60.55172
30-64180351-7,KEH - GAS S.A.,E. Venini ruta 188,PERGAMINO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,429.9,26/10/2023,SHELL C.A.P.S.A.,-33.89607,-60.55172
30-64180351-7,KEH - GAS S.A.,E. Venini ruta 188,PERGAMINO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,333.9,26/10/2023,SHELL C.A.P.S.A.,-33.89607,-60.55172
30-71627915-0,CARLOS JOSE S.A.S.,Ruta E-55 km6. La Cuesta,LA CALERA,CORDOBA,CENTRO,Compressed Natural Gas,145.9,19/08/2023,YPF,-31.34969,-64.34002
30-71627915-0,CARLOS JOSE S.A.S.,Ruta E-55 km6. La Cuesta,LA CALERA,CORDOBA,CENTRO,Pretol Premium - 95 Octane,379.0,23/10/2023,YPF,-31.34969,-64.34002
30-71627915-0,CARLOS JOSE S.A.S.,Ruta E-55 km6. La Cuesta,LA CALERA,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,299.0,23/10/2023,YPF,-31.34969,-64.34002
30-71430596-0,CEMI SRL,BUENOS AIRES ESQUINA SAN JUAN,GUATIMOZIN,CORDOBA,CENTRO,Gasoil Grade 2,35.75,05/10/2018,BLANCA,-33.461616,-62.442261
30-71430596-0,CEMI SRL,BUENOS AIRES ESQUINA SAN JUAN,GUATIMOZIN,CORDOBA,CENTRO,Gasoil Grade 3,41.67,05/10/2018,BLANCA,-33.461616,-62.442261
30-71430596-0,CEMI SRL,BUENOS AIRES ESQUINA SAN JUAN,GUATIMOZIN,CORDOBA,CENTRO,Pretol Premium - 95 Octane,47.2,05/10/2018,BLANCA,-33.461616,-62.442261
30-71430596-0,CEMI SRL,BUENOS AIRES ESQUINA SAN JUAN,GUATIMOZIN,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,41.2,05/10/2018,BLANCA,-33.461616,-62.442261
30-69887189-6,CENTRO BEBIDAS SRL,COLECT RP 28 ESQ 9 DE JULIO,TANTI,CORDOBA,CENTRO,Gasoil Grade 2,398.8,26/10/2023,SHELL C.A.P.S.A.,-31.359315,-64.55065
30-70765964-1,KEOPS S.A.,AV. LAPRIDA Y DIAG EVA PERON 0,CORRIENTES,CORRIENTES,NEA,Gasoil Grade 2,379.4,24/10/2023,AXION,-27.482718,-58.93689
30-70765964-1,KEOPS S.A.,AV. LAPRIDA Y DIAG EVA PERON 0,CORRIENTES,CORRIENTES,NEA,Gasoil Grade 3,444.9,24/10/2023,AXION,-27.482718,-58.93689
30-70765964-1,KEOPS S.A.,AV. LAPRIDA Y DIAG EVA PERON 0,CORRIENTES,CORRIENTES,NEA,Pretol Premium - 95 Octane,405.3,24/10/2023,AXION,-27.482718,-58.93689
30-70765964-1,KEOPS S.A.,AV. LAPRIDA Y DIAG EVA PERON 0,CORRIENTES,CORRIENTES,NEA,Pretol Undeladed - 95/98 Octane,344.1,24/10/2023,AXION,-27.482718,-58.93689
30-70765964-1,KEOPS S.A.,SAN MARTIN 1212,CORRIENTES,CORRIENTES,NEA,Gasoil Grade 2,165.7,22/08/2022,AXION,-27.482718,-58.93689
30-70765964-1,KEOPS S.A.,SAN MARTIN 1212,CORRIENTES,CORRIENTES,NEA,Pretol Undeladed - 95/98 Octane,151.9,22/08/2022,AXION,-27.482718,-58.93689
30-55756040-4,KILOMETRO 352 S.R.L.,JUAN BAUTISTA ALBERDI 908,CARCARAÑA,SANTA FE,CENTRO,Gasoil Grade 2,327.0,23/10/2023,YPF,-32.86138,-61.15872
30-55756040-4,KILOMETRO 352 S.R.L.,JUAN BAUTISTA ALBERDI 908,CARCARAÑA,SANTA FE,CENTRO,Gasoil Grade 3,416.0,23/10/2023,YPF,-32.86138,-61.15872
