,Fecha,Venta
4383,2019-09-09,59.0
4384,2019-09-10,58.75
4385,2019-09-11,59.0
4386,2019-09-12,60.0
4387,2019-09-13,61.5
4388,2019-09-16,61.5
4389,2019-09-17,62.0
4390,2019-09-18,62.75
4391,2019-09-19,63.0
4392,2019-09-20,62.75
4393,2019-09-23,62.25
4394,2019-09-24,61.75
4395,2019-09-25,61.75
4396,2019-09-26,62.0
4397,2019-09-27,61.5
4398,2019-09-30,61.25
4399,2019-10-01,60.75
4400,2019-10-02,61.5
4401,2019-10-03,61.0
4402,2019-10-04,61.25
4403,2019-10-07,61.25
4404,2019-10-08,61.5
4405,2019-10-09,61.75
4406,2019-10-10,63.0
4407,2019-10-11,63.5
4408,2019-10-15,63.5
4409,2019-10-16,64.5
4410,2019-10-17,67.5
4411,2019-10-18,65.25
4412,2019-10-21,66.25
4413,2019-10-22,67.25
4414,2019-10-23,69.75
4415,2019-10-24,69.75
4416,2019-10-25,75.75
4417,2019-10-28,74.0
4418,2019-10-29,67.0
4419,2019-10-30,67.0
4420,2019-10-31,69.0
4421,2019-11-01,67.5
4422,2019-11-04,65.5
4423,2019-11-05,64.5
4424,2019-11-06,65.0
4425,2019-11-07,64.0
4426,2019-11-08,65.25
4427,2019-11-11,64.5
4428,2019-11-12,65.5
4429,2019-11-13,66.75
4430,2019-11-14,66.75
4431,2019-11-15,66.75
4432,2019-11-19,66.5
4433,2019-11-20,66.75
4434,2019-11-21,66.75
4435,2019-11-22,68.5
4436,2019-11-25,68.0
4437,2019-11-26,68.25
4438,2019-11-27,69.25
4439,2019-11-28,69.75
4440,2019-11-29,69.25
4441,2019-12-02,68.25
4442,2019-12-03,68.5
4443,2019-12-04,69.0
4444,2019-12-05,70.0
4445,2019-12-06,71.0
4446,2019-12-09,70.0
4447,2019-12-10,69.5
4448,2019-12-11,68.5
4449,2019-12-12,66.5
4450,2019-12-13,66.75
4451,2019-12-16,72.5
4452,2019-12-17,74.0
4453,2019-12-18,76.0
4454,2019-12-19,75.75
4455,2019-12-20,75.0
4456,2019-12-23,76.75
4457,2019-12-26,80.0
4458,2019-12-27,78.5
4459,2019-12-30,78.5
4460,2020-01-02,77.0
4461,2020-01-03,77.0
4462,2020-01-06,77.25
4463,2020-01-07,76.25
4464,2020-01-08,76.5
4465,2020-01-09,76.5
4466,2020-01-10,76.5
4467,2020-01-13,76.5
4468,2020-01-14,77.5
4469,2020-01-15,78.0
4470,2020-01-16,77.75
4471,2020-01-17,77.75
4472,2020-01-20,78.0
4473,2020-01-21,77.5
4474,2020-01-22,77.75
4475,2020-01-23,77.75
4476,2020-01-24,78.5
4477,2020-01-27,78.0
4478,2020-01-28,78.25
4479,2020-01-29,78.25
4480,2020-01-30,78.0
4481,2020-01-31,78.0
4482,2020-02-03,78.0
4483,2020-02-04,78.0
4484,2020-02-05,78.0
4485,2020-02-06,77.5
4486,2020-02-07,77.5
4487,2020-02-10,77.0
4488,2020-02-11,77.5
4489,2020-02-12,78.25
4490,2020-02-13,78.9
4491,2020-02-14,77.9
4492,2020-02-17,78.0
4493,2020-02-18,78.7
4494,2020-02-19,78.9
4495,2020-02-20,78.8
4496,2020-02-21,78.8
4497,2020-02-26,78.7
4498,2020-02-27,78.5
4499,2020-02-28,78.5
4500,2020-03-02,78.5
4501,2020-03-03,78.5
4502,2020-03-04,78.5
4503,2020-03-05,78.5
4504,2020-03-06,78.5
4505,2020-03-09,79.5
4506,2020-03-10,79.75
4507,2020-03-11,80.0
4508,2020-03-12,83.0
4509,2020-03-13,83.75
4510,2020-03-16,85.0
4511,2020-03-17,86.5
4512,2020-03-18,89.25
4513,2020-03-19,85.5
4514,2020-03-20,85.5
4515,2020-03-25,84.5
4516,2020-03-26,84.5
4517,2020-03-27,83.5
4518,2020-03-30,83.5
4519,2020-04-01,83.5
4520,2020-04-02,83.5
4521,2020-04-03,83.5
4522,2020-04-06,85.0
4523,2020-04-07,85.0
4524,2020-04-08,85.0
4525,2020-04-13,89.25
4526,2020-04-14,90.0
4527,2020-04-15,96.0
4528,2020-04-16,100.0
4529,2020-04-17,105.0
4530,2020-04-20,105.0
4531,2020-04-21,107.0
4532,2020-04-22,110.0
4533,2020-04-23,120.0
4534,2020-04-24,117.0
4535,2020-04-27,118.0
4536,2020-04-28,120.0
4537,2020-04-29,121.0
4538,2020-04-30,118.0
4539,2020-05-04,120.0
4540,2020-05-05,120.0
4541,2020-05-06,122.0
4542,2020-05-07,122.0
4543,2020-05-08,122.0
4544,2020-05-11,124.5
4545,2020-05-12,127.0
4546,2020-05-13,133.0
4547,2020-05-14,138.0
4548,2020-05-15,138.0
4549,2020-05-18,128.0
4550,2020-05-19,124.0
4551,2020-05-20,124.0
4552,2020-05-21,125.0
4553,2020-05-22,126.0
4554,2020-05-26,129.0
4555,2020-05-27,127.0
4556,2020-05-28,124.0
4557,2020-05-29,125.0
4558,2020-06-01,128.0
4559,2020-06-02,124.0
4560,2020-06-03,123.0
4561,2020-06-04,123.0
4562,2020-06-05,125.0
4563,2020-06-08,125.0
4564,2020-06-09,124.0
4565,2020-06-10,124.0
4566,2020-06-11,123.0
4567,2020-06-12,126.0
4568,2020-06-16,125.0
4569,2020-06-17,124.0
4570,2020-06-18,127.0
4571,2020-06-19,128.0
4572,2020-06-22,127.0
4573,2020-06-23,127.0
4574,2020-06-24,128.0
4575,2020-06-25,128.0
4576,2020-06-26,129.0
4577,2020-06-29,129.0
4578,2020-06-30,126.0
4579,2020-07-01,128.0
4580,2020-07-02,129.0
4581,2020-07-03,127.0
4582,2020-07-06,127.0
4583,2020-07-07,127.0
4584,2020-07-08,127.0
4585,2020-07-10,127.0
4586,2020-07-13,127.0
4587,2020-07-14,127.0
4588,2020-07-15,127.0
4589,2020-07-16,130.0
4590,2020-07-17,130.0
4591,2020-07-20,130.0
4592,2020-07-21,132.0
4593,2020-07-22,133.0
4594,2020-07-23,136.0
4595,2020-07-24,139.0
4596,2020-07-27,136.0
4597,2020-07-28,135.0
4598,2020-07-29,135.0
4599,2020-07-30,136.0
4600,2020-07-31,136.0
4601,2020-08-03,136.0
4602,2020-08-04,128.0
4603,2020-08-05,129.0
4604,2020-08-06,132.0
4605,2020-08-07,133.0
4606,2020-08-10,131.0
4607,2020-08-11,131.0
4608,2020-08-12,132.0
4609,2020-08-13,133.0
4610,2020-08-14,132.0
4611,2020-08-17,132.0
4612,2020-08-18,132.0
4613,2020-08-19,134.0
4614,2020-08-20,136.0
4615,2020-08-21,138.0
4616,2020-08-24,137.0
4617,2020-08-25,137.0
4618,2020-08-26,137.0
4619,2020-08-27,138.0
4620,2020-08-28,136.0
4621,2020-08-31,135.0
4622,2020-09-01,133.0
4623,2020-09-02,133.0
4624,2020-09-03,134.0
4625,2020-09-04,132.0
4626,2020-09-07,131.0
4627,2020-09-08,131.0
4628,2020-09-09,131.0
4629,2020-09-10,131.0
4630,2020-09-11,131.0
4631,2020-09-14,132.0
4632,2020-09-15,131.0
4633,2020-09-16,145.0
4634,2020-09-17,141.0
4635,2020-09-18,140.0
4636,2020-09-21,141.0
4637,2020-09-22,144.0
4638,2020-09-23,145.0
4639,2020-09-24,147.0
4640,2020-09-25,145.0
4641,2020-09-28,145.0
4642,2020-09-29,146.0
4643,2020-09-30,146.0
4644,2020-10-01,147.0
4645,2020-10-02,150.0
4646,2020-10-05,150.0
4647,2020-10-06,152.0
4648,2020-10-07,155.0
4649,2020-10-08,158.0
4650,2020-10-09,167.0
4651,2020-10-13,166.0
4652,2020-10-14,167.0
4653,2020-10-15,171.0
4654,2020-10-16,178.0
4655,2020-10-19,181.0
4656,2020-10-20,180.0
4657,2020-10-21,183.0
4658,2020-10-22,190.0
4659,2020-10-23,195.0
4660,2020-10-26,190.0
4661,2020-10-27,181.0
4662,2020-10-28,178.0
4663,2020-10-29,175.0
4664,2020-10-30,169.0
4665,2020-11-02,168.0
4666,2020-11-03,165.0
4667,2020-11-04,161.0
4668,2020-11-05,157.0
4669,2020-11-06,157.0
4670,2020-11-09,151.0
4671,2020-11-10,149.0
4672,2020-11-11,162.0
4673,2020-11-12,167.0
4674,2020-11-13,172.0
4675,2020-11-16,162.0
4676,2020-11-17,163.0
4677,2020-11-18,164.0
4678,2020-11-19,163.0
4679,2020-11-20,161.0
4680,2020-11-24,160.0
4681,2020-11-25,158.0
4682,2020-11-26,157.0
4683,2020-11-27,156.0
4684,2020-11-30,155.0
4685,2020-12-01,153.0
4686,2020-12-02,153.0
4687,2020-12-03,151.0
4688,2020-12-04,150.0
4689,2020-12-09,149.0
4690,2020-12-10,146.0
4691,2020-12-11,148.0
4692,2020-12-14,151.0
4693,2020-12-15,151.0
4694,2020-12-16,150.0
4695,2020-12-17,149.0
4696,2020-12-18,150.0
4697,2020-12-21,150.0
4698,2020-12-22,152.0
4699,2020-12-23,159.0
4700,2020-12-28,164.0
4701,2020-12-29,165.0
4702,2020-12-30,166.0
4703,2021-01-04,165.0
4704,2021-01-05,160.0
4705,2021-01-06,160.0
4706,2021-01-07,162.0
4707,2021-01-08,161.0
4708,2021-01-11,159.0
4709,2021-01-12,159.0
4710,2021-01-13,160.0
4711,2021-01-14,159.0
4712,2021-01-15,159.0
4713,2021-01-19,157.0
4714,2021-01-20,156.0
4715,2021-01-21,156.0
4716,2021-01-22,156.0
4717,2021-01-25,156.0
4718,2021-01-26,156.0
4719,2021-01-27,154.0
4720,2021-01-28,154.0
4721,2021-01-29,153.0
4722,2021-02-01,153.0
4723,2021-02-02,153.0
4724,2021-02-03,153.0
4725,2021-02-04,150.0
4726,2021-02-05,151.0
4727,2021-02-08,151.0
4728,2021-02-09,152.0
4729,2021-02-10,151.0
4730,2021-02-11,149.0
4731,2021-02-12,150.0
4732,2021-02-17,149.0
4733,2021-02-18,148.0
4734,2021-02-19,147.0
4735,2021-02-22,147.0
4736,2021-02-23,146.0
4737,2021-02-24,145.0
4738,2021-02-25,143.0
4739,2021-02-26,146.0
4740,2021-03-01,147.0
4741,2021-03-02,145.0
4742,2021-03-03,145.0
4743,2021-03-04,144.0
4744,2021-03-05,144.0
4745,2021-03-08,144.0
4746,2021-03-09,144.0
4747,2021-03-10,143.0
4748,2021-03-11,140.0
4749,2021-03-12,142.0
4750,2021-03-15,146.0
4751,2021-03-16,144.0
4752,2021-03-17,144.0
4753,2021-03-18,144.0
4754,2021-03-19,144.0
4755,2021-03-22,144.0
4756,2021-03-23,143.0
4757,2021-03-25,143.0
4758,2021-03-26,142.0
4759,2021-03-29,142.0
4760,2021-03-30,141.0
4761,2021-03-31,141.0
4762,2021-04-05,140.0
4763,2021-04-06,140.0
4764,2021-04-07,139.0
4765,2021-04-08,140.0
4766,2021-04-09,140.0
4767,2021-04-12,142.0
4768,2021-04-13,142.0
4769,2021-04-14,143.0
4770,2021-04-15,143.0
4771,2021-04-16,142.0
4772,2021-04-19,143.0
4773,2021-04-20,143.0
4774,2021-04-21,144.0
4775,2021-04-22,147.0
4776,2021-04-23,152.0
4777,2021-04-26,158.0
4778,2021-04-27,161.0
4779,2021-04-28,162.0
4780,2021-04-29,154.0
4781,2021-04-30,150.0
4782,2021-05-03,153.0
4783,2021-05-04,154.0
4784,2021-05-05,151.0
4785,2021-05-06,151.0
4786,2021-05-07,151.0
4787,2021-05-10,152.0
4788,2021-05-11,151.0
4789,2021-05-12,152.0
4790,2021-05-13,151.0
4791,2021-05-14,153.0
4792,2021-05-17,153.0
4793,2021-05-18,156.0
4794,2021-05-19,156.0
4795,2021-05-20,155.0
4796,2021-05-21,153.0
4797,2021-05-24,153.0
4798,2021-05-26,155.0
4799,2021-05-27,157.0
4800,2021-05-28,157.0
4801,2021-05-31,157.0
4802,2021-06-01,155.0
4803,2021-06-02,156.0
4804,2021-06-03,156.0
4805,2021-06-04,157.0
4806,2021-06-07,157.0
4807,2021-06-08,156.0
4808,2021-06-09,156.0
4809,2021-06-10,157.0
4810,2021-06-11,158.0
4811,2021-06-14,158.0
4812,2021-06-15,160.0
4813,2021-06-16,163.0
4814,2021-06-17,163.0
4815,2021-06-18,164.0
4816,2021-06-22,165.0
4817,2021-06-23,166.0
4818,2021-06-24,170.0
4819,2021-06-25,174.0
4820,2021-06-28,173.0
4821,2021-06-29,170.0
4822,2021-06-30,168.0
4823,2021-07-01,169.0
4824,2021-07-02,170.0
4825,2021-07-05,171.0
4826,2021-07-06,171.0
4827,2021-07-07,172.0
4828,2021-07-08,174.0
4829,2021-07-12,177.0
4830,2021-07-13,176.0
4831,2021-07-14,177.0
4832,2021-07-15,178.0
4833,2021-07-16,179.0
4834,2021-07-19,180.0
4835,2021-07-20,182.0
4836,2021-07-21,182.5
4837,2021-07-22,184.5
4838,2021-07-23,185.0
4839,2021-07-26,185.0
4840,2021-07-27,183.0
4841,2021-07-28,180.0
4842,2021-07-29,180.0
4843,2021-07-30,180.5
4844,2021-08-02,180.5
4845,2021-08-03,180.5
4846,2021-08-04,180.5
4847,2021-08-05,180.5
4848,2021-08-06,178.5
4849,2021-08-09,179.0
4850,2021-08-10,178.0
4851,2021-08-11,178.0
4852,2021-08-12,178.5
4853,2021-08-13,182.0
4854,2021-08-17,183.0
4855,2021-08-18,182.0
4856,2021-08-19,181.5
4857,2021-08-20,182.0
4858,2021-08-23,182.0
4859,2021-08-24,182.0
4860,2021-08-25,181.5
4861,2021-08-26,181.5
4862,2021-08-27,182.0
4863,2021-08-30,182.0
4864,2021-08-31,182.0
4865,2021-09-01,180.5
4866,2021-09-02,181.0
4867,2021-09-03,182.0
4868,2021-09-06,182.0
4869,2021-09-07,183.5
4870,2021-09-08,187.0
4871,2021-09-09,186.5
4872,2021-09-10,185.0
4873,2021-09-13,181.0
4874,2021-09-14,182.5
4875,2021-09-15,185.0
4876,2021-09-16,186.0
4877,2021-09-17,185.0
4878,2021-09-20,184.0
4879,2021-09-21,184.0
4880,2021-09-22,185.0
4881,2021-09-23,185.0
4882,2021-09-24,186.0
4883,2021-09-27,186.5
4884,2021-09-28,187.0
4885,2021-09-29,187.0
4886,2021-09-30,186.0
4887,2021-10-01,186.0
4888,2021-10-04,185.0
4889,2021-10-05,185.0
4890,2021-10-06,185.5
4891,2021-10-07,184.5
4892,2021-10-12,185.0
4893,2021-10-13,185.0
4894,2021-10-14,185.5
4895,2021-10-15,186.5
4896,2021-10-18,185.5
4897,2021-10-19,187.0
4898,2021-10-20,188.0
4899,2021-10-21,191.0
4900,2021-10-22,195.0
4901,2021-10-25,194.0
4902,2021-10-26,196.0
4903,2021-10-27,197.0
4904,2021-10-28,198.0
4905,2021-10-29,197.5
4906,2021-11-01,196.5
4907,2021-11-02,197.5
4908,2021-11-03,199.0
4909,2021-11-04,199.0
4910,2021-11-05,199.0
4911,2021-11-08,199.0
4912,2021-11-09,199.5
4913,2021-11-10,205.0
4914,2021-11-11,206.5
4915,2021-11-12,200.0
4916,2021-11-15,199.5
4917,2021-11-16,200.5
4918,2021-11-17,201.5
4919,2021-11-18,201.0
4920,2021-11-19,201.5
4921,2021-11-23,201.0
4922,2021-11-24,200.5
4923,2021-11-25,201.0
4924,2021-11-26,201.0
4925,2021-11-29,201.0
4926,2021-11-30,201.5
4927,2021-12-01,200.5
4928,2021-12-02,200.5
4929,2021-12-03,200.5
4930,2021-12-06,199.0
4931,2021-12-07,198.0
4932,2021-12-09,196.0
4933,2021-12-10,196.5
4934,2021-12-13,195.5
4935,2021-12-14,196.5
4936,2021-12-15,198.5
4937,2021-12-16,198.5
4938,2021-12-17,200.0
4939,2021-12-20,200.0
4940,2021-12-21,199.0
4941,2021-12-22,200.5
4942,2021-12-23,204.0
4943,2021-12-27,203.5
4944,2021-12-28,206.0
4945,2021-12-29,209.0
4946,2021-12-30,208.0
4947,2022-01-03,206.0
4948,2022-01-04,206.5
4949,2022-01-05,207.5
4950,2022-01-06,208.5
4951,2022-01-07,208.0
4952,2022-01-10,206.0
4953,2022-01-11,209.0
4954,2022-01-12,208.5
4955,2022-01-13,209.5
4956,2022-01-14,209.5
4957,2022-01-17,209.0
4958,2022-01-18,211.0
4959,2022-01-19,213.0
4960,2022-01-20,214.0
4961,2022-01-21,219.0
4962,2022-01-24,219.0
4963,2022-01-25,219.5
4964,2022-01-26,221.0
4965,2022-01-27,222.5
4966,2022-01-28,212.5
4967,2022-01-31,213.0
4968,2022-02-01,214.0
4969,2022-02-02,216.5
4970,2022-02-03,216.0
4971,2022-02-04,214.0
4972,2022-02-07,214.0
4973,2022-02-08,215.0
4974,2022-02-09,217.0
4975,2022-02-10,215.5
4976,2022-02-11,215.5
4977,2022-02-14,215.0
4978,2022-02-15,215.0
4979,2022-02-16,215.0
4980,2022-02-17,214.0
4981,2022-02-18,211.0
4982,2022-02-21,211.5
4983,2022-02-22,210.0
4984,2022-02-23,210.0
4985,2022-02-24,210.5
4986,2022-02-25,211.0
4987,2022-03-02,206.0
4988,2022-03-03,204.0
4989,2022-03-04,201.0
4990,2022-03-07,201.0
4991,2022-03-08,202.0
4992,2022-03-09,204.5
4993,2022-03-10,203.0
4994,2022-03-11,202.0
4995,2022-03-14,200.0
4996,2022-03-15,200.0
4997,2022-03-16,202.0
4998,2022-03-17,202.0
4999,2022-03-18,202.5
5000,2022-03-21,202.0
5001,2022-03-22,201.0
5002,2022-03-23,201.0
5003,2022-03-25,202.0
5004,2022-03-28,200.0
5005,2022-03-29,200.0
5006,2022-03-30,201.0
5007,2022-03-31,200.0
5008,2022-04-01,200.0
5009,2022-04-04,199.0
5010,2022-04-05,196.0
5011,2022-04-06,196.0
5012,2022-04-07,196.0
5013,2022-04-08,196.5
5014,2022-04-11,195.0
5015,2022-04-12,195.0
5016,2022-04-13,195.0
5017,2022-04-18,195.0
5018,2022-04-19,198.0
5019,2022-04-20,199.5
5020,2022-04-21,202.0
5021,2022-04-22,203.0
5022,2022-04-25,205.5
5023,2022-04-26,212.5
5024,2022-04-27,206.5
5025,2022-04-28,204.0
5026,2022-04-29,200.5
5027,2022-05-02,201.0
5028,2022-05-03,203.5
5029,2022-05-04,201.0
5030,2022-05-05,201.5
5031,2022-05-06,201.0
5032,2022-05-09,201.5
5033,2022-05-10,202.0
5034,2022-05-11,205.0
5035,2022-05-12,203.5
5036,2022-05-13,203.5
5037,2022-05-16,205.0
5038,2022-05-17,208.0
5039,2022-05-19,206.0
5040,2022-05-20,204.0
5041,2022-05-23,206.5
5042,2022-05-24,208.0
5043,2022-05-26,207.0
5044,2022-05-27,206.5
5045,2022-05-30,206.5
5046,2022-05-31,206.0
5047,2022-06-01,206.0
5048,2022-06-02,206.0
5049,2022-06-03,205.0
5050,2022-06-06,205.0
5051,2022-06-07,206.0
5052,2022-06-08,208.0
5053,2022-06-09,208.0
5054,2022-06-10,210.0
5055,2022-06-13,216.0
5056,2022-06-14,224.0
5057,2022-06-15,217.0
5058,2022-06-16,216.0
5059,2022-06-21,220.0
5060,2022-06-22,224.0
5061,2022-06-23,224.0
5062,2022-06-24,226.0
5063,2022-06-27,232.0
5064,2022-06-28,239.0
5065,2022-06-29,239.0
5066,2022-06-30,238.0
5067,2022-07-01,239.0
5068,2022-07-04,260.0
5069,2022-07-05,252.0
5070,2022-07-06,255.0
5071,2022-07-07,257.0
5072,2022-07-08,273.0
5073,2022-07-11,268.0
5074,2022-07-12,272.0
5075,2022-07-13,283.0
5076,2022-07-14,289.0
5077,2022-07-15,293.0
5078,2022-07-18,291.0
5079,2022-07-19,301.0
5080,2022-07-20,317.0
5081,2022-07-21,337.0
5082,2022-07-22,338.0
5083,2022-07-25,322.0
5084,2022-07-26,323.0
5085,2022-07-27,326.0
5086,2022-07-28,314.0
5087,2022-07-29,296.0
5088,2022-08-01,282.0
5089,2022-08-02,291.0
5090,2022-08-03,298.0
5091,2022-08-04,291.0
5092,2022-08-05,293.0
5093,2022-08-08,292.0
5094,2022-08-09,293.0
5095,2022-08-10,295.0
5096,2022-08-11,297.0
5097,2022-08-12,295.0
5098,2022-08-16,291.0
5099,2022-08-17,292.0
5100,2022-08-18,293.0
5101,2022-08-19,295.0
5102,2022-08-22,292.0
5103,2022-08-23,297.0
5104,2022-08-24,295.0
5105,2022-08-25,293.0
5106,2022-08-26,292.0
5107,2022-08-29,292.0
5108,2022-08-30,291.0
5109,2022-08-31,290.0
5110,2022-09-01,285.0
5111,2022-09-02,285.0
5112,2022-09-05,270.0
5113,2022-09-06,276.0
5114,2022-09-07,284.0
5115,2022-09-08,280.0
5116,2022-09-09,274.0
5117,2022-09-12,272.0
5118,2022-09-13,273.0
5119,2022-09-14,277.0
5120,2022-09-15,276.0
5121,2022-09-16,277.0
5122,2022-09-19,277.0
5123,2022-09-20,287.0
5124,2022-09-21,287.0
5125,2022-09-22,287.0
5126,2022-09-23,287.0
5127,2022-09-26,286.0
5128,2022-09-27,290.0
5129,2022-09-28,290.0
5130,2022-09-29,288.0
5131,2022-09-30,288.0
5132,2022-10-03,284.0
5133,2022-10-04,282.0
5134,2022-10-05,282.0
5135,2022-10-06,277.0
5136,2022-10-11,280.0
5137,2022-10-12,289.0
5138,2022-10-13,291.0
5139,2022-10-14,290.0
5140,2022-10-17,287.0
5141,2022-10-18,290.0
5142,2022-10-19,292.0
5143,2022-10-20,291.0
5144,2022-10-21,291.0
5145,2022-10-24,291.0
5146,2022-10-25,293.0
5147,2022-10-26,292.0
5148,2022-10-27,291.0
5149,2022-10-28,292.0
5150,2022-10-31,290.0
5151,2022-11-01,290.0
5152,2022-11-02,291.0
5153,2022-11-03,287.0
5154,2022-11-04,289.0
5155,2022-11-07,290.0
5156,2022-11-08,291.0
5157,2022-11-09,292.0
5158,2022-11-10,292.0
5159,2022-11-11,293.0
5160,2022-11-14,294.0
5161,2022-11-15,302.0
5162,2022-11-16,308.0
5163,2022-11-17,307.0
5164,2022-11-18,307.0
5165,2022-11-22,308.0
5166,2022-11-23,312.0
5167,2022-11-24,319.0
5168,2022-11-25,320.0
5169,2022-11-28,318.0
5170,2022-11-29,315.0
5171,2022-11-30,314.0
5172,2022-12-01,313.0
5173,2022-12-02,312.0
5174,2022-12-05,312.0
5175,2022-12-06,315.0
5176,2022-12-07,316.0
5177,2022-12-12,312.0
5178,2022-12-13,315.0
5179,2022-12-14,320.0
5180,2022-12-15,320.0
5181,2022-12-16,321.0
5182,2022-12-19,325.0
5183,2022-12-20,326.0
5184,2022-12-21,325.0
5185,2022-12-22,330.0
5186,2022-12-23,340.0
5187,2022-12-26,346.0
5188,2022-12-27,356.0
5189,2022-12-28,357.0
5190,2022-12-29,350.0
5191,2022-12-30,346.0
5192,2023-01-02,346.0
5193,2023-01-03,354.0
5194,2023-01-04,354.0
5195,2023-01-05,353.0
5196,2023-01-06,354.0
5197,2023-01-09,355.0
5198,2023-01-10,357.0
5199,2023-01-11,359.0
5200,2023-01-12,361.0
5201,2023-01-13,369.0
5202,2023-01-16,369.0
5203,2023-01-17,370.0
5204,2023-01-18,378.0
5205,2023-01-19,377.0
5206,2023-01-20,374.0
5207,2023-01-23,376.0
5208,2023-01-24,376.0
5209,2023-01-25,381.0
5210,2023-01-26,383.0
5211,2023-01-27,385.0
5212,2023-01-30,386.0
5213,2023-01-31,383.0
5214,2023-02-01,381.0
5215,2023-02-02,377.0
5216,2023-02-03,378.0
5217,2023-02-06,373.0
5218,2023-02-07,377.0
5219,2023-02-09,381.0
5220,2023-02-10,379.0
5221,2023-02-13,377.0
5222,2023-02-14,379.0
5223,2023-02-15,379.0
5224,2023-02-16,378.0
5225,2023-02-17,377.0
5226,2023-02-22,377.0
5227,2023-02-23,377.0
5228,2023-02-24,379.0
5229,2023-02-27,379.0
5230,2023-02-28,377.0
5231,2023-03-01,375.0
5232,2023-03-02,375.0
5233,2023-03-03,377.0
5234,2023-03-06,375.0
5235,2023-03-07,372.0
5236,2023-03-08,371.0
5237,2023-03-09,378.0
5238,2023-03-10,373.0
5239,2023-03-13,373.0
5240,2023-03-14,377.0
5241,2023-03-15,377.0
5242,2023-03-16,379.0
5243,2023-03-17,383.0
5244,2023-03-20,383.0
5245,2023-03-21,386.0
5246,2023-03-22,394.0
5247,2023-03-23,391.0
5248,2023-03-27,389.0
5249,2023-03-28,390.0
5250,2023-03-29,397.0
5251,2023-03-30,393.0
5252,2023-03-31,393.0
5253,2023-04-03,395.0
5254,2023-04-04,392.0
5255,2023-04-05,392.0
5256,2023-04-10,392.0
5257,2023-04-11,391.0
5258,2023-04-12,394.0
5259,2023-04-13,398.0
5260,2023-04-14,400.0
5261,2023-04-17,408.0
5262,2023-04-18,418.0
5263,2023-04-19,423.0
5264,2023-04-20,432.0
5265,2023-04-21,442.0
5266,2023-04-24,462.0
5267,2023-04-25,495.0
5268,2023-04-26,474.0
5269,2023-04-27,467.0
5270,2023-05-02,469.0
5271,2023-05-03,474.0
5272,2023-05-04,469.0
5273,2023-05-05,468.0
5274,2023-05-08,469.0
5275,2023-05-09,470.0
5276,2023-05-10,471.0
5277,2023-05-11,472.0
5278,2023-05-12,475.0
5279,2023-05-15,474.0
5280,2023-05-16,483.0
5281,2023-05-17,488.0
5282,2023-05-18,487.0
5283,2023-05-19,488.0
5284,2023-05-22,486.0
5285,2023-05-23,490.0
5286,2023-05-24,492.0
5287,2023-05-29,493.0
5288,2023-05-30,492.0
5289,2023-05-31,493.0
5290,2023-06-01,490.0
5291,2023-06-02,490.0
5292,2023-06-05,490.0
5293,2023-06-06,485.0
5294,2023-06-07,484.0
5295,2023-06-08,484.0
5296,2023-06-09,483.0
5297,2023-06-12,484.0
5298,2023-06-13,489.0
5299,2023-06-14,496.0
5300,2023-06-15,487.0
5301,2023-06-16,492.0
5302,2023-06-21,492.0
5303,2023-06-22,493.0
5304,2023-06-23,495.0
5305,2023-06-26,493.0
5306,2023-06-27,496.0
5307,2023-06-28,496.0
5308,2023-06-29,494.0
5309,2023-06-30,494.0
5310,2023-07-03,495.0
5311,2023-07-04,493.0
5312,2023-07-05,492.0
5313,2023-07-06,491.0
5314,2023-07-07,492.0
5315,2023-07-10,495.0
5316,2023-07-11,498.0
5317,2023-07-12,503.0
5318,2023-07-13,512.0
5319,2023-07-14,522.0
5320,2023-07-17,520.0
5321,2023-07-18,520.0
5322,2023-07-19,525.0
5323,2023-07-20,525.0
5324,2023-07-21,529.0
5325,2023-07-24,552.0
5326,2023-07-25,536.0
5327,2023-07-26,546.0
5328,2023-07-27,553.0
5329,2023-07-28,551.0
5330,2023-07-31,550.0
5331,2023-08-01,560.0
5332,2023-08-02,560.0
5333,2023-08-03,570.0
5334,2023-08-04,574.0
5335,2023-08-07,596.0
5336,2023-08-09,600.0
5337,2023-08-10,602.0
5338,2023-08-11,605.0
5339,2023-08-14,685.0
5340,2023-08-15,730.0
5341,2023-08-16,780.0
5342,2023-08-17,760.0
5343,2023-08-18,720.0
5344,2023-08-22,727.0
5345,2023-08-23,735.0
5346,2023-08-24,725.0
5347,2023-08-25,730.0
5348,2023-08-28,738.0
5349,2023-08-29,750.0
5350,2023-08-30,740.0
5351,2023-08-31,735.0
5352,2023-09-01,735.0
5353,2023-09-04,730.0
5354,2023-09-05,725.0
5355,2023-09-06,720.0
5356,2023-09-07,720.0
5357,2023-09-08,710.0
5358,2023-09-11,717.0
5359,2023-09-12,730.0
5360,2023-09-13,735.0
5361,2023-09-14,722.0
5362,2023-09-15,730.0
5363,2023-09-18,738.0
5364,2023-09-19,740.0
5365,2023-09-20,735.0
5366,2023-09-21,745.0
5367,2023-09-22,745.0
5368,2023-09-25,745.0
5369,2023-09-26,758.0
5370,2023-09-27,773.0
5371,2023-09-28,790.0
5372,2023-09-29,800.0
5373,2023-10-02,800.0
5374,2023-10-03,810.0
5375,2023-10-05,843.0
5376,2023-10-06,880.0
5377,2023-10-09,945.0
5378,2023-10-10,1010.0
5379,2023-10-11,1010.0
5380,2023-10-12,980.0
5381,2023-10-17,985.0
